Id_planet,Name,Distance,Stellar_magnitude,Planet_type,Discovery_year,Mass_multiplier,Mass_wrt,Radius_multiplier,Radius_wrt,Orbital_radius,Orbital_period,Eccentricity,Detection_method,Status_Exploration,ID_Vessel
4821,TOI-1246 b,553.000000,11.632000,Neptune-like,2022,46.029999,Earth,269.000000,Jupiter,49.000000,11.772000,0.000000,Transit,0,0
4822,TOI-1246 c,553.000000,11.632000,Super Earth,2022,46.242001,Earth,224.000000,Jupiter,61.000000,1.615000,0.000000,Transit,0,0
4823,TOI-1246 d,553.000000,11.632000,Neptune-like,2022,46.085999,Earth,313.000000,Jupiter,131.000000,51.196999,0.000000,Transit,0,0
4824,TOI-1246 e,553.000000,11.632000,Neptune-like,2022,46.248001,Earth,337.000000,Jupiter,211.000000,10.376000,0.000000,Transit,0,0
4825,TOI-1259 A b,385.000000,12.079000,Gas Giant,2021,441.000000,Jupiter,1.022000,Jupiter,407.000000,9.582000,0.000000,Transit,0,0
4826,TOI-125 b,362.000000,11.023000,Neptune-like,2019,46.151001,Earth,243.000000,Jupiter,5.186000,12.867000,0.190000,Transit,0,0
4827,TOI-125 c,362.000000,11.023000,Neptune-like,2019,6.630000,Earth,246.000000,Jupiter,814.000000,25.188000,0.070000,Transit,0,0
4828,TOI-125 d,362.000000,11.023000,Neptune-like,2020,46.186001,Earth,261.000000,Jupiter,137.000000,54.757000,0.170000,Transit,0,0
4829,TOI-1260 b,240.000000,11.922000,Super Earth,2021,8.560000,Earth,215.000000,Jupiter,367.000000,8.487000,0.000000,Transit,0,0
4830,TOI-1260 c,240.000000,11.922000,Super Earth,2021,46.066002,Earth,246.000000,Jupiter,657.000000,2.053000,0.000000,Transit,0,0
4831,TOI-1260 d,240.000000,11.922000,Neptune-like,2022,11.840000,Earth,278.000000,Jupiter,1.116000,45.448002,0.000000,Transit,0,0
4832,TOI-1266 b,117.000000,12.941000,Super Earth,2020,46.154999,Earth,211.000000,Jupiter,736.000000,29.841999,0.090000,Transit,0,0
4833,TOI-1266 c,117.000000,12.941000,Super Earth,2020,46.055000,Earth,1.560000,Earth,1.058000,5.147000,0.040000,Transit,0,0
4834,TOI-1268 b,357.000000,10.920000,Gas Giant,2022,30.330999,Jupiter,812.000000,Jupiter,711.000000,22.450001,0.110000,Transit,0,0
4835,TOI-1272 b,449.000000,11.758000,Neptune-like,2022,46.196999,Earth,369.000000,Jupiter,412.000000,9.034000,0.340000,Transit,0,0
4836,TOI-1272 c,449.000000,11.758000,Neptune-like,2022,46.229000,Earth,499.000000,Jupiter,783.000000,23.819000,0.350000,Radial Velocity,0,0
4837,TOI-1278 b,247.000000,13.502000,Gas Giant,2021,46.160000,Jupiter,1.090000,Jupiter,95.000000,39.698002,0.010000,Transit,0,0
4838,TOI-1288 b,375.000000,10.445000,Gas Giant,2022,13.215000,Jupiter,467.000000,Jupiter,429.000000,73.920998,0.060000,Transit,0,0
4839,TOI-1288 c,375.000000,10.445000,Gas Giant,2022,26.429001,Jupiter,0.980000,Jupiter,0.000000,12.128000,0.130000,Radial Velocity,0,0
4840,TOI-1296 b,1054.000000,11.370000,Gas Giant,2021,298.000000,Jupiter,1.231000,Jupiter,497.000000,10.677000,0.060000,Transit,0,0
4841,TOI-1298 b,1041.000000,11.889000,Gas Giant,2021,356.000000,Jupiter,841.000000,Jupiter,59.000000,123.203003,0.030000,Transit,0,0
4842,TOI-132 b,534.000000,11.197000,Neptune-like,2020,46.133999,Earth,305.000000,Jupiter,26.000000,57.493999,0.060000,Transit,0,0
4843,TOI-1333 b,654.000000,9.438000,Gas Giant,2021,2.370000,Jupiter,1.396000,Jupiter,626.000000,12.867000,0.070000,Transit,0,0
4844,TOI-1338 b,1302.000000,11.722000,Neptune-like,2020,33.000000,Earth,611.000000,Jupiter,4.607000,2.606000,0.090000,Transit,0,0
4845,TOI-1411 b,106.000000,10.510000,Super Earth,2022,2.420000,Earth,1.360000,Earth,23.000000,41.067001,0.000000,Transit,0,0
4846,TOI-1422 b,506.000000,10.622000,Neptune-like,2022,9.000000,Earth,353.000000,Jupiter,108.000000,3.559000,0.040000,Transit,0,0
4847,TOI-1431 b,486.000000,8.030000,Gas Giant,2021,46.359001,Jupiter,1.490000,Jupiter,46.000000,73.920998,0.000000,Transit,0,0
4848,TOI-1442 b,134.000000,15.390000,Super Earth,2022,1.710000,Earth,1.170000,Earth,71.000000,10.951000,0.000000,Transit,0,0
4849,TOI-1444 b,409.000000,10.936000,Super Earth,2021,3.870000,Earth,1.397000,Earth,0.000000,13.689000,0.000000,Transit,0,0
4850,TOI-1444 c,409.000000,10.936000,Neptune-like,2021,46.244999,Earth,309.000000,Jupiter,0.000000,44.078999,0.000000,Radial Velocity,0,0
4851,TOI-1452 b,100.000000,14.354000,Super Earth,2022,4.820000,Earth,1.672000,Earth,61.000000,30.389999,0.000000,Transit,0,0
4852,TOI-1468 b,81.000000,12.500000,Super Earth,2022,3.210000,Earth,1.280000,Earth,0.000000,5.201000,0.000000,Transit,0,0
4853,TOI-1468 c,81.000000,12.500000,Super Earth,2022,6.640000,Earth,2.064000,Earth,0.000000,42.436001,0.000000,Transit,0,0
4854,TOI-1478 b,499.000000,10.723000,Gas Giant,2021,851.000000,Jupiter,1.060000,Jupiter,903.000000,27.926001,0.020000,Transit,0,0
4855,TOI-150.01,1097.000000,11.390000,Gas Giant,2019,2.510000,Jupiter,1.255000,Jupiter,7.037000,1.615000,0.260000,Transit,0,0
4856,TOI-1516 b,806.000000,10.858000,Gas Giant,2022,3.160000,Jupiter,1.360000,Jupiter,0.000000,57.493999,0.000000,Transit,0,0
4857,TOI-1518 b,737.000000,8.952000,Gas Giant,2021,46.083000,Jupiter,1.875000,Jupiter,389.000000,5.201000,0.010000,Transit,0,0
4858,TOI-157 b,1160.000000,12.725000,Gas Giant,2020,1.180000,Jupiter,1.286000,Jupiter,3.138000,57.493999,0.000000,Transit,0,0
4859,TOI-1601 b,1098.000000,10.660000,Gas Giant,2021,0.990000,Jupiter,1.239000,Jupiter,6.864000,1.451000,0.040000,Transit,0,0
4860,TOI-1634 b,115.000000,13.217000,Super Earth,2021,4.910000,Earth,1.790000,Earth,1.545000,27.378000,0.160000,Transit,0,0
4861,TOI-163 b,1343.000000,11.467000,Gas Giant,2019,1.220000,Jupiter,1.489000,Jupiter,58.000000,11.498000,0.000000,Transit,0,0
4862,TOI-1669 b,363.000000,10.218000,Gas Giant,2023,573.000000,Jupiter,1.260000,Jupiter,0.000000,1.400000,0.140000,Radial Velocity,0,0
4863,TOI-1670 b,548.000000,9.889000,Super Earth,2022,0.130000,Jupiter,2.060000,Earth,103.000000,30.115999,0.590000,Transit,0,0
4864,TOI-1670 c,548.000000,9.889000,Gas Giant,2022,0.630000,Jupiter,987.000000,Jupiter,249.000000,111.430000,0.090000,Transit,0,0
4865,TOI-1685 b,123.000000,13.378000,Super Earth,2021,3.780000,Earth,1.700000,Earth,11.557000,19.164000,0.000000,Transit,0,0
4866,TOI-1693 b,100.000000,12.962000,Super Earth,2022,2.570000,Earth,1.410000,Earth,226.000000,4.928000,0.000000,Transit,0,0
4867,TOI-1694 b,407.000000,11.446000,Neptune-like,2023,46.048000,Earth,485.000000,Jupiter,0.000000,10.403000,0.000000,Transit,0,0
4868,TOI-1694 c,407.000000,11.446000,Gas Giant,2023,46.143002,Jupiter,1.230000,Jupiter,0.000000,10.655000,0.180000,Radial Velocity,0,0
4869,TOI-1695 b,147.000000,12.989000,Neptune-like,2022,46.146999,Earth,2.030000,Earth,0.000000,8.487000,0.000000,Transit,0,0
4870,TOI-1696 b,212.000000,16.820000,Gas Giant,2022,15.354000,Jupiter,276.000000,Jupiter,229.000000,68.445999,0.000000,Transit,0,0
4871,TOI-169 b,1330.000000,12.355000,Gas Giant,2020,791.000000,Jupiter,1.086000,Jupiter,3.524000,62.970001,0.000000,Transit,0,0
4872,TOI-1710 b,265.000000,9.545000,Neptune-like,2022,46.109001,Earth,476.000000,Jupiter,0.160000,6.652000,0.160000,Transit,0,0
4873,TOI-1728 b,198.000000,12.390000,Neptune-like,2020,26.780001,Earth,451.000000,Jupiter,391.000000,9.582000,0.060000,Transit,0,0
4874,TOI-172 b,1118.000000,11.299000,Gas Giant,2019,5.420000,Jupiter,965.000000,Jupiter,914.000000,26.009001,0.380000,Transit,0,0
4875,TOI-1749 b,325.000000,13.860000,Super Earth,2021,17.934000,Jupiter,1.390000,Earth,291.000000,6.570000,0.140000,Transit,0,0
4876,TOI-1749 c,325.000000,13.860000,Neptune-like,2021,14.000000,Earth,2.120000,Earth,443.000000,123.203003,19.000000,Transit,0,0
4877,TOI-1749 d,325.000000,13.860000,Neptune-like,2021,15.000000,Earth,225.000000,Jupiter,707.000000,24.639999,62.000000,Transit,0,0
4878,TOI-1759 b,131.000000,11.930000,Neptune-like,2022,46.243999,Earth,0.280000,Jupiter,1.177000,51.744999,0.000000,Transit,0,0
4879,TOI-1789 b,747.000000,9.721000,Gas Giant,2021,0.700000,Jupiter,1.440000,Jupiter,4.882000,8.761000,0.000000,Transit,0,0
4880,TOI-178 b,205.000000,11.955000,Super Earth,2021,46.143002,Earth,1.152000,Earth,2.607000,5.201000,0.000000,Transit,0,0
4881,TOI-178 c,205.000000,11.955000,Super Earth,2021,4.770000,Earth,1.669000,Earth,37.000000,8.761000,0.000000,Transit,0,0
4882,TOI-178 d,205.000000,11.955000,Neptune-like,2021,46.025002,Earth,229.000000,Jupiter,592.000000,18.069000,0.000000,Transit,0,0
4883,TOI-178 e,205.000000,11.955000,Neptune-like,2021,3.860000,Earth,2.207000,Earth,783.000000,27.378000,0.000000,Transit,0,0
4884,TOI-178 f,205.000000,11.955000,Super Earth,2021,7.720000,Earth,204.000000,Jupiter,1.039000,4.161000,0.000000,Transit,0,0
4885,TOI-178 g,205.000000,11.955000,Neptune-like,2021,3.940000,Earth,256.000000,Jupiter,1.275000,56.673000,0.000000,Transit,0,0
4886,TOI-1807 b,139.000000,10.000000,Super Earth,2021,2.570000,Earth,1.258000,Earth,812.000000,13.689000,0.000000,Transit,0,0
4887,TOI-1820 b,811.000000,10.899000,Gas Giant,2022,46.083000,Jupiter,1.140000,Jupiter,61.000000,13.415000,0.040000,Transit,0,0
4888,TOI-1842 b,729.000000,9.815000,Gas Giant,2021,214.000000,Jupiter,1.040000,Jupiter,1.001000,26.283001,0.000000,Transit,0,0
4889,TOI-1860 b,150.000000,8.400000,Super Earth,2022,2.270000,Earth,1.310000,Earth,204.000000,3.011000,0.000000,Transit,0,0
4890,TOI-1899 b,419.000000,14.880000,Gas Giant,2020,0.660000,Jupiter,1.150000,Jupiter,1.587000,7.939000,0.120000,Transit,0,0
4891,TOI-201 b,371.000000,9.070000,Gas Giant,2021,0.420000,Jupiter,1.008000,Jupiter,0.300000,14.510000,0.280000,Transit,0,0
4892,TOI-2025 b,1096.000000,11.599000,Gas Giant,2022,46.116001,Jupiter,1.117000,Jupiter,92.000000,2.436000,0.410000,Transit,0,0
4893,TOI-2046 b,945.000000,11.552000,Gas Giant,2022,46.083000,Jupiter,1.440000,Jupiter,0.000000,41.067001,0.000000,Transit,0,0
4894,TOI-2048 b,380.000000,11.431000,Neptune-like,2022,7.320000,Earth,233.000000,Jupiter,0.000000,3.778000,0.130000,Transit,0,0
4895,TOI-206 b,156.000000,14.938000,Super Earth,2022,2.240000,Earth,1.300000,Earth,112.000000,19.164000,0.000000,Transit,0,0
4896,TOI-2076 b,137.000000,9.139000,Neptune-like,2021,6.890000,Earth,225.000000,Jupiter,682.000000,28.473000,0.000000,Transit,0,0
4897,TOI-2076 c,137.000000,9.139000,Neptune-like,2021,12.000000,Earth,312.000000,Jupiter,1.093000,57.493999,0.000000,Transit,0,0
4898,TOI-2076 d,137.000000,9.139000,Neptune-like,2021,46.152000,Earth,288.000000,Jupiter,1.539000,9.609000,0.000000,Transit,0,0
4899,TOI-2081 b,203.000000,13.369000,Super Earth,2022,4.820000,Earth,2.040000,Earth,752.000000,28.747000,0.000000,Transit,0,0
4900,TOI-2109 b,855.000000,10.217000,Gas Giant,2021,46.057999,Jupiter,1.347000,Jupiter,1.791000,19.164000,0.000000,Transit,0,0
4901,TOI-2136 b,109.000000,14.320000,Super Earth,2022,6.370000,Earth,2.190000,Earth,57.000000,2.162000,0.000000,Transit,0,0
4902,TOI-2158 b,647.000000,10.887000,Gas Giant,2022,0.820000,Jupiter,0.960000,Jupiter,75.000000,23.545000,0.070000,Transit,0,0
4903,TOI-216.01,580.000000,12.324000,Gas Giant,2019,0.560000,Jupiter,901.000000,Jupiter,2.069000,9.445000,0.000000,Transit,0,0
4904,TOI-216.02,580.000000,12.324000,Neptune-like,2019,1.875000,Earth,714.000000,Jupiter,1.293000,47.091000,0.160000,Transit,0,0
4905,TOI-2180 b,381.000000,9.162000,Gas Giant,2022,2.755000,Jupiter,1.010000,Jupiter,828.000000,71.403000,0.370000,Transit,0,0
4906,TOI-2184 b,2571.000000,12.254000,Gas Giant,2022,0.650000,Jupiter,1.017000,Jupiter,0.000000,1.889000,0.080000,Transit,0,0
4907,TOI-2193 A b,1100.000000,11.976000,Gas Giant,2022,0.940000,Jupiter,1.770000,Jupiter,3.319000,57.493999,0.000000,Transit,0,0
4908,TOI-2196 b,848.000000,12.297000,Neptune-like,2022,26.000000,Earth,313.000000,Jupiter,2.234000,3.285000,0.000000,Transit,0,0
4909,TOI-2202 b,770.000000,13.004000,Gas Giant,2021,978.000000,Jupiter,1.010000,Jupiter,9.564000,32.580002,0.040000,Transit,0,0
4910,TOI-2202 c,770.000000,13.004000,Gas Giant,2021,369.000000,Jupiter,1.190000,Jupiter,15.544000,6.762000,0.060000,Transit Timing Variations,0,0
4911,TOI-2207 b,1218.000000,11.316000,Gas Giant,2022,0.640000,Jupiter,995.000000,Jupiter,854.000000,21.902000,0.170000,Transit,0,0
4912,TOI-220 b,296.000000,10.466000,Neptune-like,2021,46.247002,Earth,0.270000,Jupiter,8.911000,29.295000,0.030000,Transit,0,0
4913,TOI-2236 b,1160.000000,11.600000,Gas Giant,2022,1.580000,Jupiter,1.282000,Jupiter,5.009000,9.582000,0.000000,Transit,0,0
4914,TOI-2257 b,189.000000,15.211000,Neptune-like,2021,5.450000,Earth,2.194000,Earth,145.000000,9.637000,0.500000,Transit,0,0
4915,TOI-2260 b,330.000000,10.474000,Super Earth,2022,3.260000,Earth,1.620000,Earth,97.000000,10.951000,0.000000,Transit,0,0
4916,TOI-2285 b,138.000000,13.403000,Super Earth,2021,46.160999,Earth,1.740000,Earth,1.363000,7.474000,0.300000,Transit,0,0
4917,TOI-2337 b,1749.000000,12.524000,Gas Giant,2022,46.174000,Jupiter,0.900000,Jupiter,0.000000,8.213000,0.020000,Transit,0,0
4918,TOI-237 b,124.000000,16.370001,Super Earth,2020,2.670000,Earth,1.440000,Earth,341.000000,14.784000,0.000000,Transit,0,0
4919,TOI-2406 b,181.000000,0.000000,Neptune-like,2021,8.960000,Earth,262.000000,Jupiter,228.000000,8.487000,0.260000,Transit,0,0
4920,TOI-2411 b,194.000000,11.272000,Super Earth,2022,3.460000,Earth,1.680000,Earth,144.000000,21.902000,0.000000,Transit,0,0
4921,TOI-2421 b,1070.000000,11.419000,Gas Giant,2022,333.000000,Jupiter,925.000000,Jupiter,543.000000,11.772000,0.000000,Transit,0,0
4922,TOI-2427 b,93.000000,10.295000,Super Earth,2022,3.890000,Earth,1.800000,Earth,202.000000,3.559000,0.000000,Transit,0,0
4923,TOI-2445 b,158.000000,15.692000,Super Earth,2022,46.023998,Earth,1.250000,Earth,64.000000,10.951000,0.000000,Transit,0,0
4924,TOI-251 b,325.000000,9.887000,Neptune-like,2021,1.000000,Jupiter,244.000000,Jupiter,5.741000,13.415000,0.000000,Transit,0,0
4925,TOI-2545 b,349.000000,9.521000,Neptune-like,2022,8.000000,Earth,245.000000,Jupiter,0.000000,21.902000,0.000000,Transit,0,0
4926,TOI-2567 b,1647.000000,12.300000,Gas Giant,2022,201.000000,Jupiter,975.000000,Jupiter,672.000000,16.427000,0.000000,Transit,0,0
4927,TOI-2570 b,1180.000000,12.569000,Gas Giant,2022,0.820000,Jupiter,1.217000,Jupiter,4.145000,8.213000,0.000000,Transit,0,0
4928,TOI-257 b,251.000000,7.570000,Gas Giant,2021,138.000000,Jupiter,639.000000,Jupiter,1.528000,50.375999,0.000000,Transit,0,0
4929,TOI-2669 b,1283.000000,10.916000,Gas Giant,2022,0.610000,Jupiter,1.760000,Jupiter,0.000000,16.974001,0.090000,Transit,0,0
4930,TOI-269 b,186.000000,14.370000,Neptune-like,2021,46.242001,Earth,247.000000,Jupiter,345.000000,10.130000,0.430000,Transit,0,0
4931,TOI-270 b,73.000000,12.603000,Super Earth,2019,1.580000,Earth,1.206000,Earth,3.197000,9.308000,0.030000,Transit,0,0
4932,TOI-270 c,73.000000,12.603000,Neptune-like,2019,6.150000,Earth,0.210000,Jupiter,4.526000,15.605000,0.030000,Transit,0,0
4933,TOI-270 d,73.000000,12.603000,Neptune-like,2019,4.780000,Earth,2.133000,Earth,721.000000,31.211000,0.030000,Transit,0,0
4934,TOI-277 b,211.000000,13.632000,Neptune-like,2022,7.510000,Earth,236.000000,Jupiter,269.000000,109.514000,0.000000,Transit,0,0
4935,TOI-3331 A b,708.000000,11.635000,Gas Giant,2022,2.270000,Jupiter,1.158000,Jupiter,3.144000,54.757000,0.000000,Transit,0,0
4936,TOI-3362 b,1197.000000,10.860000,Gas Giant,2021,5.029000,Jupiter,1.142000,Jupiter,153.000000,495.550995,0.820000,Transit,0,0
4937,TOI-3540 A b,0.000000,11.514000,Gas Giant,2022,1.180000,Jupiter,2.100000,Jupiter,4.289000,8.487000,0.000000,Transit,0,0
4938,TOI-3629 b,424.000000,14.639000,Gas Giant,2022,0.260000,Jupiter,0.740000,Jupiter,43.000000,10.677000,0.050000,Transit,0,0
4939,TOI-3693 b,576.000000,11.948000,Gas Giant,2022,46.054001,Jupiter,1.124000,Jupiter,813.000000,24.914000,0.000000,Transit,0,0
4940,TOI-3714 b,368.000000,15.700000,Gas Giant,2022,0.700000,Jupiter,1.010000,Jupiter,27.000000,6.023000,0.030000,Transit,0,0
4941,TOI-3757 b,591.000000,14.812000,Gas Giant,2022,26.837999,Jupiter,1.071000,Jupiter,3.845000,9.308000,0.140000,Transit,0,0
4942,TOI-3884 b,141.000000,15.744000,Neptune-like,2022,46.158001,Earth,535.000000,Jupiter,354.000000,123.203003,0.320000,Transit,0,0
4943,TOI-411 b,205.000000,8.270000,Super Earth,2022,3.610000,Earth,1.720000,Earth,528.000000,109.514000,0.130000,Transit,0,0
4944,TOI-411 c,205.000000,8.270000,Neptune-like,2022,7.950000,Earth,244.000000,Jupiter,939.000000,26.283001,0.160000,Transit,0,0
4945,TOI-4137 b,1093.000000,11.310000,Gas Giant,2022,1.440000,Jupiter,1.211000,Jupiter,5.222000,10.403000,0.000000,Transit,0,0
4946,TOI-421 b,244.000000,9.931000,Neptune-like,2020,7.170000,Earth,239.000000,Jupiter,56.000000,14.236000,0.160000,Transit,0,0
4947,TOI-421 c,244.000000,9.931000,Neptune-like,2020,16.420000,Earth,454.000000,Jupiter,1.189000,44.078999,0.150000,Transit,0,0
4948,TOI-431 b,106.000000,9.120000,Super Earth,2021,46.206001,Earth,1.280000,Earth,113.000000,13.689000,0.000000,Transit,0,0
4949,TOI-431 c,106.000000,9.120000,Super Earth,2021,2.830000,Earth,1.490000,Earth,52.000000,13.141000,0.000000,Radial Velocity,0,0
4950,TOI-431 d,106.000000,9.120000,Neptune-like,2021,46.273998,Earth,294.000000,Jupiter,98.000000,34.223000,0.000000,Transit,0,0
4951,TOI-4329 b,2339.000000,12.724000,Gas Giant,2022,0.450000,Jupiter,1.500000,Jupiter,0.000000,7.939000,0.070000,Transit,0,0
4952,TOI-4342 b,201.000000,12.669000,Neptune-like,2023,5.760000,Earth,202.000000,Jupiter,5.251000,15.058000,0.000000,Transit,0,0
4953,TOI-4342 c,201.000000,12.669000,Neptune-like,2023,6.410000,Earth,215.000000,Jupiter,814.000000,29.295000,0.000000,Transit,0,0
4954,TOI-4479 b,263.000000,15.180000,Neptune-like,2022,8.350000,Earth,252.000000,Jupiter,164.000000,3.285000,0.000000,Transit,0,0
4955,TOI-451 b,404.000000,10.939000,Super Earth,2020,4.310000,Earth,1.910000,Earth,283.000000,5.201000,0.000000,Transit,0,0
4956,TOI-451 c,404.000000,10.939000,Neptune-like,2020,46.243000,Earth,277.000000,Jupiter,823.000000,25.188000,0.000000,Transit,0,0
4957,TOI-451 d,404.000000,10.939000,Neptune-like,2020,46.188000,Earth,363.000000,Jupiter,1.208000,44.900002,0.000000,Transit,0,0
4958,TOI-4562 b,1108.000000,12.140000,Gas Giant,2023,46.083000,Jupiter,1.118000,Jupiter,768.000000,6.162000,0.760000,Transit,0,0
4959,TOI-4582 b,1252.000000,11.270000,Gas Giant,2023,0.530000,Jupiter,0.940000,Jupiter,0.000000,8.487000,0.510000,Transit,0,0
4960,TOI-481 b,585.000000,9.972000,Gas Giant,2020,1.530000,Jupiter,0.990000,Jupiter,97.000000,28.198999,0.150000,Transit,0,0
4961,TOI-500 b,155.000000,10.540000,Super Earth,2022,1.420000,Earth,1.166000,Earth,1.189000,13.689000,0.060000,Transit,0,0
4962,TOI-500 c,155.000000,10.540000,Super Earth,2022,46.085999,Earth,2.090000,Earth,0.000000,18.069000,0.070000,Radial Velocity,0,0
4963,TOI-500 d,155.000000,10.540000,Neptune-like,2022,33.119999,Earth,567.000000,Jupiter,0.000000,71.731003,0.020000,Radial Velocity,0,0
4964,TOI-500 e,155.000000,10.540000,Neptune-like,2022,46.157001,Earth,356.000000,Jupiter,0.000000,16.783001,0.070000,Radial Velocity,0,0
4965,TOI-5153 b,1274.000000,11.932000,Gas Giant,2022,3.260000,Jupiter,1.060000,Jupiter,158.000000,5.557000,0.090000,Transit,0,0
4966,TOI-5174 b,643.000000,11.583000,Neptune-like,2022,46.257999,Earth,477.000000,Jupiter,0.000000,3.340000,0.000000,Transit,0,0
4967,TOI-519 b,377.000000,17.350000,Gas Giant,2021,14.000000,Jupiter,1.070000,Jupiter,12.000000,3.559000,0.000000,Transit,0,0
4968,TOI-5238 b,948.000000,12.214000,Neptune-like,2022,46.226002,Earth,466.000000,Jupiter,0.000000,13.415000,0.000000,Transit,0,0
4969,TOI-530 b,485.000000,15.403000,Gas Giant,2021,0.400000,Jupiter,0.830000,Jupiter,52.000000,17.521999,0.000000,Transit,0,0
4970,TOI-532 b,441.000000,14.413000,Gas Giant,2021,1.935000,Jupiter,519.000000,Jupiter,296.000000,62.970001,0.000000,Transit,0,0
4971,TOI-5398 b,427.000000,10.059000,Gas Giant,2022,0.000000,,1.040000,Jupiter,0.000000,2.902000,0.000000,Transit,0,0
4972,TOI-540 b,46.000000,14.823000,Terrestrial,2020,674.000000,Earth,903.000000,Earth,1.223000,3.285000,0.000000,Transit,0,0
4973,TOI-544 b,134.000000,10.777000,Super Earth,2022,4.780000,Earth,2.030000,Earth,251.000000,41.067001,0.000000,Transit,0,0
4974,TOI-5542 b,1138.000000,12.420000,Gas Giant,2022,1.320000,Jupiter,1.009000,Jupiter,332.000000,20.561001,0.020000,Transit,0,0
4975,TOI-558 b,1313.000000,11.233000,Gas Giant,2021,3.610000,Jupiter,1.086000,Jupiter,1.291000,39.972000,0.300000,Transit,0,0
4976,TOI-559 b,761.000000,11.091000,Gas Giant,2021,46.028000,Jupiter,1.091000,Jupiter,723.000000,19.164000,0.150000,Transit,0,0
4977,TOI-561 b,280.000000,10.252000,Super Earth,2020,1.590000,Earth,1.423000,Earth,1.055000,10.951000,0.000000,Transit,0,0
4978,TOI-561 c,280.000000,10.252000,Neptune-like,2020,46.117001,Earth,257.000000,Jupiter,8.809000,2.956000,0.060000,Transit,0,0
4979,TOI-561 d,280.000000,10.252000,Super Earth,2020,11.950000,Earth,226.000000,Jupiter,1.569000,7.008000,0.050000,Transit,0,0
4980,TOI-561 e,280.000000,10.252000,Super Earth,2020,16.000000,Earth,238.000000,Jupiter,3.274000,21.136000,0.060000,Transit,0,0
4981,TOI-561 f,280.000000,10.252000,Neptune-like,2020,3.000000,Earth,207.000000,Jupiter,1.174000,44.625999,0.000000,Transit,0,0
4982,TOI-564 b,651.000000,11.097000,Gas Giant,2020,1.463000,Jupiter,1.020000,Jupiter,2.734000,46.542999,0.070000,Transit,0,0
4983,TOI-620 b,108.000000,12.262000,Neptune-like,2022,46.186001,Earth,335.000000,Jupiter,4.825000,13.963000,0.220000,Transit,0,0
4984,TOI-628 b,583.000000,10.112000,Gas Giant,2021,6.330000,Jupiter,1.060000,Jupiter,486.000000,9.308000,0.070000,Transit,0,0
4985,TOI-640 b,1116.000000,10.510000,Gas Giant,2021,0.880000,Jupiter,1.771000,Jupiter,6.608000,136.891998,0.050000,Transit,0,0
4986,TOI-674 b,150.000000,14.203000,Neptune-like,2021,46.195999,Earth,468.000000,Jupiter,25.000000,54.757000,0.000000,Transit,0,0
4987,TOI-677 b,463.000000,9.822000,Gas Giant,2020,1.236000,Jupiter,1.170000,Jupiter,1.038000,30.663000,0.440000,Transit,0,0
4988,TOI-700 b,102.000000,13.151000,Terrestrial,2020,704.000000,Earth,914.000000,Earth,677.000000,27.378000,0.080000,Transit,0,0
4989,TOI-700 c,102.000000,13.151000,Neptune-like,2020,7.270000,Earth,232.000000,Jupiter,929.000000,44.078999,0.070000,Transit,0,0
4990,TOI-700 d,102.000000,13.151000,Super Earth,2020,1.250000,Earth,1.073000,Earth,1.633000,102.394997,0.040000,Transit,0,0
4991,TOI-700 e,102.000000,13.151000,Terrestrial,2023,818.000000,Earth,953.000000,Earth,134.000000,7.611000,0.060000,Transit,0,0
4992,TOI-712 b,191.000000,10.838000,Super Earth,2022,4.850000,Earth,2.049000,Earth,7.928000,26.009001,0.540000,Transit,0,0
4993,TOI-712 c,191.000000,10.838000,Neptune-like,2022,7.760000,Earth,241.000000,Jupiter,2.447000,14.154000,0.090000,Transit,0,0
4994,TOI-712 d,191.000000,10.838000,Neptune-like,2022,6.680000,Earth,221.000000,Jupiter,3.405000,23.216000,0.070000,Transit,0,0
4995,TOI-763 b,310.000000,10.265000,Super Earth,2020,9.790000,Earth,203.000000,Jupiter,0.060000,15.331000,0.040000,Transit,0,0
4996,TOI-763 c,310.000000,10.265000,Neptune-like,2020,9.320000,Earth,235.000000,Jupiter,1.011000,33.674999,0.040000,Transit,0,0
4997,TOI-776 b,89.000000,11.536000,Super Earth,2020,4.000000,Earth,1.850000,Earth,652.000000,22.450001,0.060000,Transit,0,0
4998,TOI-776 c,89.000000,11.536000,Super Earth,2020,46.085999,Earth,2.020000,Earth,0.100000,4.298000,0.040000,Transit,0,0
4999,TOI-813 b,858.000000,10.358000,Neptune-like,2020,36.400002,Earth,599.000000,Jupiter,423.000000,22.969999,0.000000,Transit,0,0
5000,TOI-824 b,209.000000,11.314000,Super Earth,2020,18.466999,Earth,261.000000,Jupiter,2.177000,3.832000,0.000000,Transit,0,0
5001,TOI-833 b,136.000000,11.724000,Super Earth,2022,2.150000,Earth,1.270000,Earth,171.000000,27.378000,0.000000,Transit,0,0
5002,TOI-837 b,465.000000,10.635000,Gas Giant,2020,46.054001,Jupiter,0.770000,Jupiter,0.000000,22.724001,0.000000,Transit,0,0
5003,TOI-849 b,736.000000,11.981000,Gas Giant,2020,39.090000,Earth,307.000000,Jupiter,1.598000,21.902000,0.000000,Transit,0,0
5004,TOI-892 b,1111.000000,11.430000,Gas Giant,2020,0.950000,Jupiter,1.070000,Jupiter,92.000000,2.902000,125.000000,Transit,0,0
5005,TOI-905 b,518.000000,11.080000,Gas Giant,2020,667.000000,Jupiter,1.171000,Jupiter,4.666000,10.130000,0.020000,Transit,0,0
